timestamp,units_represented,electricity.total,natural_gas.total
2025-06-30T05:00:00.000000000,199318.294596898,4339796.082710623,1472615.9941147054
2025-06-30T06:00:00.000000000,199318.294596898,5154753.335258459,2168833.0615405613
2025-06-30T07:00:00.000000000,199318.294596898,6290609.257582717,2927234.1338973194
2025-06-30T08:00:00.000000000,199318.294596898,7169095.053556272,3242396.598660885
2025-06-30T09:00:00.000000000,199318.294596898,7689071.574467884,3320600.1313858787
2025-06-30T10:00:00.000000000,199318.294596898,8066941.972682709,3311401.6339217196
2025-06-30T11:00:00.000000000,199318.294596898,8563013.16562627,3417424.1866461593
2025-06-30T12:00:00.000000000,199318.294596898,8828830.603143299,3242528.6596288118
2025-06-30T13:00:00.000000000,199318.294596898,8997583.563414585,2993615.3262427775
2025-06-30T14:00:00.000000000,199318.294596898,9406089.940413868,2931923.037681814
2025-06-30T15:00:00.000000000,199318.294596898,9882783.358296389,3123235.976070191
2025-06-30T16:00:00.000000000,199318.294596898,10510844.639731849,3637874.7582708406
2025-06-30T17:00:00.000000000,199318.294596898,10525641.87854174,3906171.181248275
2025-06-30T18:00:00.000000000,199318.294596898,9929151.858065512,3729487.877029068
2025-06-30T19:00:00.000000000,199318.294596898,9429582.250599317,3508697.3186571724
2025-06-30T20:00:00.000000000,199318.294596898,8967369.43297008,3310535.621572138
2025-06-30T21:00:00.000000000,199318.294596898,7626886.284966762,3001557.174126923
2025-06-30T22:00:00.000000000,199318.294596898,5921619.624749557,2386281.131673858
2025-06-30T23:00:00.000000000,199318.294596898,4943717.143352371,1806626.354020708
2025-07-01T00:00:00.000000000,199318.294596898,4411157.078209087,1249263.260715032
2025-07-01T01:00:00.000000000,199318.294596898,4088811.206232906,1003573.4423887655
2025-07-01T02:00:00.000000000,199318.294596898,3911272.34599612,915821.5911249984
2025-07-01T03:00:00.000000000,199318.294596898,3859477.8471844634,961151.4813945178
2025-07-01T04:00:00.000000000,199318.294596898,3933211.234991908,1063943.8642511764
2025-07-01T05:00:00.000000000,199318.294596898,4265590.1339338375,1453257.3794283336
2025-07-01T06:00:00.000000000,199318.294596898,5011712.182688536,2092697.7692040687
2025-07-01T07:00:00.000000000,199318.294596898,6055830.219963919,2850557.214130783
2025-07-01T08:00:00.000000000,199318.294596898,7003863.971860024,3248903.669937169
2025-07-01T09:00:00.000000000,199318.294596898,7592929.007410058,3313158.281410534
2025-07-01T10:00:00.000000000,199318.294596898,7917211.799066773,3245366.6394776227
2025-07-01T11:00:00.000000000,199318.294596898,8395233.837378848,3431099.8171153385
2025-07-01T12:00:00.000000000,199318.294596898,8731398.017806644,3334369.8164749932
2025-07-01T13:00:00.000000000,199318.294596898,8995720.315812562,3042469.233125061
2025-07-01T14:00:00.000000000,199318.294596898,9326361.613368552,2901891.072190712
2025-07-01T15:00:00.000000000,199318.294596898,9929489.689959774,3100385.6575610796
2025-07-01T16:00:00.000000000,199318.294596898,10495974.485748366,3608878.2809067485
2025-07-01T17:00:00.000000000,199318.294596898,10416516.121456493,3856448.156439338
