bldg_id,in.city,in.county_name,area,building_type,in.heating_setpoint,in.hvac_cooling_efficiency,cooling_type,heating_efficiency,heating_type,income,insulation_level,in.vintage,vintage,climate_zone,has_solar,in.weather_file_latitude,in.weather_file_longitude,out.bills.all_fuels.usd,out.bills.electricity.usd,out.bills.natural_gas.usd,out.electricity.cooling.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.summer.peak.kw,out.electricity.total.energy_consumption.kwh,out.electricity.winter.peak.kw,out.energy_burden.percentage,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,weight,in.state,in.zip_code,in.utility_name,in.gas_utility_name,elec_weight,gas_weight
180062,In another census Place,Trempealeau,1500-2499,SF,72F,"AC, SEER 13",High Eff AC,High Htg Eff,Other,Low Income,Average Insulation,1990s,1960-2000,Cold,No,44.08,-91.7,4469.298182966383,1669.9881829663832,0.0,2004.8991910481723,0.0,9.857299999999999,11527.071332013844,9.671100000000001,13.79,0.0,0.0,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,126.15081936512613
180669,In another census Place,Rice,0-1499,SF,65F,"AC, SEER 13",High Eff AC,High Htg Eff,Other,Moderate Income,Good Insulation,2000s,>2000,Cold,No,44.33,-93.32,1814.3669471945095,1110.1169471945095,0.0,1006.4060549714112,0.0,7.1109,8214.195954787045,7.5874,2.02,0.0,0.0,252.30163873025225,MN,55021,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
180731,"MN, St Paul",Ramsey,4000+,SF,67F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,5393.568397488168,3773.5083974881677,1620.06,3119.1553998429613,0.0,11.6174,28100.826492393357,10.7798,4.16,54541.69844333125,58232.34243001004,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
180971,Not in a census Place,Polk,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,High Htg Eff,Electric Resistance,High Income,Poor Insulation,2000s,>2000,Cold,No,44.93,-93.05,8043.796055948051,7622.176055948051,421.62,1791.2503808926222,40490.112912853874,11.7026,52859.47050054269,33.1764,7.37,0.0,11043.210995159505,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
181473,In another census Place,Dakota,2500-3999,SF,70F,"Room AC, EER 10.7",Room AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1990s,1960-2000,Cold,No,44.85,-93.15,2631.6998832588356,1535.2798832588355,1096.42,336.73865962788335,0.0,12.5336,11388.741786892555,14.511299999999999,2.04,37699.197111603804,37699.197111603804,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
181662,"MN, Minnetonka",Hennepin,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,44.9352195,-93.46382747760623,1953.769894786828,739.1198947868278,1214.65,340.8416546102944,0.0,7.6023000000000005,5444.0881995192,8.604,0.7,38709.706161557624,42334.995299588016,252.30163873025225,MN,55345,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
181815,In another census Place,Anoka,1500-2499,SF,75F,"Room AC, EER 10.7",Room AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1950s,<1960,Cold,No,45.07,-93.35,2511.5962739844917,1298.7162739844916,1212.88,203.68439376969442,0.0,8.597700000000001,9622.402446964572,9.5574,2.86,36599.301385247454,42265.5374559572,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
181863,"MN, Plymouth",Hennepin,2500-3999,SF,70F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,2010s,>2000,Cold,No,45.022342,-93.4614920577154,3059.1968045965687,1561.1068045965687,1498.09,1795.6464469452055,0.0,7.1193,11581.582551065878,7.1597,1.13,46055.2394643542,53449.129493729204,252.30163873025225,MN,55447,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
182074,In another census Place,Dakota,1500-2499,SF,72F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,44.85,-93.15,2568.0932883173477,1575.433288317348,992.66,1875.9479201723943,0.0,9.056700000000001,11688.55349167874,8.948,1.52,24064.35864291134,33630.19837333267,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
182312,"MN, Burnsville",Dakota,1500-2499,SF,72F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1950s,<1960,Cold,No,44.7739765,-93.27635857294977,3253.8136438988845,1260.0936438988845,1993.72,1559.1380933162222,0.0,8.9978,9334.020513915106,7.6613,67.1,68572.47592782638,72884.13751220012,252.30163873025225,MN,55337,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
182579,In another census Place,Hennepin,4000+,SF,67F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,<1940,<1960,Cold,No,45.07,-93.35,4096.545291913757,1299.8152919137567,2796.73,1552.6905297724334,0.0,6.7088,9630.608436929393,8.6271,1.46,102596.26874840034,104371.69329150366,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
182585,"MN, Minneapolis",Hennepin,1500-2499,SF,72F,"AC, SEER 10",Low Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1990s,1960-2000,Cold,No,44.9707515,-93.26819344292213,2597.4675788794166,1746.4875788794168,850.98,672.0119639049055,0.0,11.332799999999999,12965.757215489282,12.421100000000001,2.01,27210.476581210147,28075.036238218203,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
182634,In another census Place,Washington,4000+,SF,65F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,No,44.93,-93.05,3466.4058670547124,1074.5558670547127,2391.85,1160.8545089521722,0.0,5.6476999999999995,7948.673565211011,5.405,3.19,85115.45862583781,88495.44727813404,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
182794,In another census Place,Hennepin,1500-2499,SF,72F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1980s,1960-2000,Cold,No,45.07,-93.35,2608.2563398644943,1379.3763398644944,1228.88,1437.51359919475,0.0,6.5882,10224.663496168489,6.824199999999999,1.74,34336.499652447725,42893.2956882661,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
182867,"MN, Eagan",Dakota,2500-3999,SF,65F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,No,44.85,-93.15,1674.6631527417471,724.283152741747,950.38,1326.73273466965,0.0,2.798,5333.3073349941005,2.4886999999999997,1.54,27794.860295133556,31972.881471508757,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
182882,"MN, Minneapolis",Hennepin,0-1499,SF,68F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1950s,<1960,Cold,No,44.9707515,-93.26819344292213,1790.3934250295224,986.1634250295224,804.23,1317.354460424139,0.0,7.3466000000000005,7288.677515183167,7.4778,1.2,25590.96584743844,26241.58362322078,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
183120,"MN, St Paul",Ramsey,0-1499,SF,72F,"Room AC, EER 10.7",Room AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,2265.6681670502494,893.7281670502491,1371.94,329.70495394375,0.0,5.089,6598.495144927583,5.3981,1.76,44152.329005725966,48502.67597136243,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
183214,"MN, Eden Prairie",Hennepin,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1960s,1960-2000,Cold,No,44.845391500000005,-93.45981585174584,3345.1677683199478,1329.0177683199477,2016.15,695.1645784485111,0.0,9.099200000000002,9848.653313137527,8.316600000000001,12.38,70625.73184545297,73763.64379378696,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
183229,Not in a census Place,Trempealeau,1500-2499,SF,65F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,2000s,>2000,Cold,No,44.08,-91.7,2853.132707350791,1516.1527073507912,1336.98,1415.8263400020057,0.0,7.948300000000001,10458.827281236094,7.6911000000000005,3.81,26971.33058794961,46310.79743754439,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,126.15081936512613
183482,In another census Place,Hennepin,1500-2499,SF,65F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1950s,<1960,Cold,No,45.07,-93.35,2497.331685521411,864.2116855214113,1633.12,953.6532623404111,0.0,7.9565,6378.105700158073,8.3115,22.42,55631.336682231566,58744.04451853074,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
183869,In another census Place,Dakota,1500-2499,SF,68F,"Room AC, EER 10.7",Room AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1950s,<1960,Cold,No,44.85,-93.15,2667.6552852161635,809.0252852161635,1155.03,619.5522423440777,0.0,2.5274,5966.047775495927,2.8548,0.98,38246.94694175568,39997.1673728242,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
183924,"MN, Woodbury",Washington,2500-3999,SF,68F,Ducted Heat Pump,Heat Pump,Medium Htg Eff,Electric HP,High Income,Average Insulation,2010s,>2000,Cold,No,44.905228,-92.92340786091235,5165.83417824535,5077.96417824535,0.0,1621.8553023330778,5367.889721274422,17.0493,37840.75043849699,33.2873,1.93,0.0,0.0,252.30163873025225,MN,55125,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
183953,In another census Place,Washington,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,3079.5383668821983,1120.5183668821983,1959.02,1735.5668775599,0.0,4.598199999999999,8291.859788382682,3.4326999999999996,1.1,65465.043370790314,71523.11546232032,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
183971,"MN, Brooklyn Park",Hennepin,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,45.109213999999994,-93.3440039321161,3879.888208372384,2398.0482083723837,1481.84,911.1579571654389,0.0,12.4901,17830.736980348174,12.953700000000001,1.42,35287.51527515659,52812.286058244965,252.30163873025225,MN,55443,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
184490,"MN, Bloomington",Hennepin,2500-3999,SF,72F,"Room AC, EER 9.8",Room AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1950s,<1960,Cold,No,44.8239025,-93.31703752555529,3932.5731747829277,1108.743174782928,2823.83,894.7459772357944,0.0,4.5143,8203.938467331016,4.2557,4.77,98786.9309783018,105434.07592087796,252.30163873025225,MN,55431,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
184849,"MN, Edina",Hennepin,4000+,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1980s,1960-2000,Cold,No,44.8951875,-93.36019487527716,4114.884737433868,2277.2347374338683,1837.65,3458.5316991023947,0.0,10.4393,16928.664226358072,7.7121,1.57,59593.657550960015,66763.9343537936,252.30163873025225,MN,55436,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
184971,"MN, St Louis Park",Hennepin,1500-2499,SF,72F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,2383.8886361662053,1045.0786361662056,1338.81,1319.6990289855166,0.0,3.4714,7728.577191511672,3.4633000000000003,2.19,42783.980179091865,47203.49191728897,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
185346,In another census Place,Winona,4000+,SF,68F,Ducted Heat Pump,Heat Pump,Medium Htg Eff,Electric HP,High Income,Average Insulation,2000s,>2000,Cold,No,44.08,-91.7,4975.63775890269,4975.63775890269,0.0,1172.5773517590612,6030.523410933817,10.674,37076.714158558,30.8323,2.94,0.0,0.0,252.30163873025225,MN,55987,Northern States Power Co - Minnesota,Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,126.15081936512613
185793,"MN, Plymouth",Hennepin,4000+,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1980s,1960-2000,Cold,No,45.022342,-93.4614920577154,3205.2941562853757,1827.854156285376,1377.44,796.8602397982722,0.0,5.4068000000000005,13573.2935439563,6.9223,1.2,41160.073379267575,48718.37627900919,252.30163873025225,MN,55447,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
